year,state,k,n
1996,CO,65,67
1996,CT,105,109
1996,DC,9,10
1996,DE,25,25
1996,FL,490,501
1996,GA,257,257
1996,HI,38,38
1996,IA,143,144
1996,ID,72,72
1996,IL,470,478
1996,IN,294,295
1996,KS,167,168
1996,KY,152,152
1996,LA,201,207
1996,MA,141,143
1996,MD,193,193
1996,ME,36,36
1996,MI,486,488
1996,MN,180,182
1996,MO,269,269
1996,MS,144,144
1996,MT,27,27
1996,NC,345,348
1996,ND,30,30
1996,NE,87,87
1996,NH,23,23
1996,NJ,187,190
1996,NV,59,60
1996,NY,430,442
1996,OH,372,374
1996,OK,171,171
1996,OR,122,123
1996,PA,395,398
1996,PI,20,20
1996,PR,50,51
1996,RI,26,26
1996,SC,102,102
1996,SD,45,47
1996,TN,256,257
1996,VA,225,225
1996,VI,5,5
1996,VT,23,23
1996,WA,252,257
1996,WI,262,264
1996,WV,68,68
1996,WY,33,33
1996,unassigned,1109,1131
1997,AK,50,50
1997,AL,192,193
1997,AR,177,178
1997,AZ,202,202
1997,CA,1074,1098
1997,CT,78,78
1997,DC,14,14
1997,DE,18,19
1997,FL,530,533
1997,GA,203,203
1997,HI,33,33
1997,IA,156,156
1997,ID,62,62
1997,IL,432,437
1997,IN,285,290
1997,KS,173,173
1997,KY,154,154
1997,LA,197,199
1997,MA,125,126
1997,MD,159,160
1997,ME,42,43
1997,MI,484,487
1997,MN,184,184
1997,MO,260,260
1997,MS,176,177
1997,MT,31,31
1997,NC,340,341
1997,ND,27,27
1997,NE,80,80
1997,NH,29,29
1997,NJ,192,197
1997,NV,15,15
1997,NY,394,404
1997,OH,438,439
1997,OK,170,171
1997,OR,119,120
1997,PA,399,401
1997,PI,12,12
1997,PR,48,49
1997,RI,26,26
1997,SD,45,45
1997,TN,233,234
1997,VA,239,241
1997,VI,10,10
1997,VT,13,14
1997,WA,227,231
1997,WI,231,231
1997,WV,72,72
1997,WY,31,31
1997,unassigned,1456,1477
1998,AK,35,35
1998,AL,204,204
1998,AR,158,160
1998,AZ,226,227
1998,CA,994,1017
1998,CT,77,77
1998,DC,9,9
1998,DE,30,30
1998,FL,537,542
1998,GA,2,2
1998,HI,29,29
1998,IA,147,147
1998,ID,75,75
1998,IL,505,514
1998,IN,296,297
1998,KS,145,145
1998,KY,166,166
1998,LA,180,186
1998,MA,153,156
1998,MD,162,164
1998,ME,37,37
1998,MI,429,429
1998,MN,154,154
1998,MO,261,262
1998,MS,144,144
1998,MT,23,23
1998,NC,313,314
1998,ND,29,29
1998,NE,85,85
1998,NH,26,26
1998,NJ,180,184
1998,NY,431,443
1998,OH,435,438
1998,OK,179,179
1998,OR,146,146
1998,PA,364,366
1998,PI,18,18
1998,PR,55,56
1998,RI,26,26
1998,SC,0,1
1998,SD,60,60
1998,TN,221,221
1998,VA,216,217
1998,VI,3,3
1998,VT,22,22
1998,WA,245,245
1998,WI,333,333
1998,WV,68,68
1998,WY,24,24
1998,unassigned,1673,1700
1999,AK,43,43
1999,AL,198,200
1999,AR,157,157
1999,AZ,244,245
1999,CA,968,1000
1999,CO,1,1
1999,CT,70,72
1999,DC,14,15
1999,DE,22,23
1999,FL,454,462
1999,GA,1,1
1999,HI,35,36
1999,IA,142,143
1999,ID,75,75
1999,IL,430,441
1999,IN,294,296
1999,KS,154,155
1999,KY,146,146
1999,LA,143,147
1999,MA,130,131
1999,MD,152,155
1999,ME,34,34
1999,MI,439,441
1999,MN,174,174
1999,MO,246,247
1999,MS,154,156
1999,MT,30,30
1999,NC,364,366
1999,ND,27,27
1999,NE,72,72
1999,NH,26,26
1999,NJ,169,177
1999,NM,0,1
1999,NY,440,451
1999,OH,465,470
1999,OK,204,205
1999,OR,115,115
1999,PA,347,350
1999,PI,25,25
1999,PR,46,46
1999,RI,20,20
1999,SC,0,1
1999,SD,58,58
1999,TN,226,227
1999,TX,1,3
1999,VA,234,235
1999,VI,7,8
1999,VT,17,18
1999,WA,226,228
1999,WI,277,280
1999,WV,88,89
1999,WY,29,29
1999,unassigned,1894,1927
2000,AK,44,44
2000,AL,278,279
2000,AR,177,178
2000,AZ,88,89
2000,CA,1026,1076
2000,CT,66,66
2000,DC,9,9
2000,DE,32,32
2000,FL,552,568
2000,HI,36,37
2000,IA,159,159
2000,ID,54,56
2000,IL,483,507
2000,IN,298,300
2000,KS,165,167
2000,KY,173,175
2000,MA,133,134
2000,MD,170,173
2000,ME,53,53
2000,MI,503,506
2000,MN,171,176
2000,MO,269,271
2000,MS,191,195
2000,MT,22,22
2000,NC,377,378
2000,ND,31,32
2000,NE,71,71
2000,NH,27,28
2000,NJ,183,194
2000,NY,441,462
2000,OH,458,459
2000,OK,210,212
2000,OR,138,138
2000,PA,384,388
2000,PI,16,16
2000,PR,56,56
2000,RI,24,25
2000,SD,45,46
2000,TN,302,306
2000,VA,268,270
2000,VI,5,5
2000,VT,19,19
2000,WA,246,247
2000,WI,251,253
2000,WV,71,72
2000,WY,25,25
2000,unassigned,2246,2297
2001,AK,51,51
2001,AL,235,238
2001,AR,2,2
2001,CA,1007,1044
2001,CT,74,76
2001,DC,6,6
2001,DE,39,39
2001,FL,67,70
2001,HI,36,36
2001,IA,132,134
2001,ID,71,72
2001,IL,413,417
2001,IN,312,313
2001,KS,167,169
2001,KY,218,218
2001,MA,116,119
2001,MD,148,149
2001,ME,65,65
2001,MI,471,474
2001,MN,161,163
2001,MO,289,291
2001,MS,181,182
2001,MT,40,40
2001,NC,352,355
2001,ND,27,27
2001,NE,86,86
2001,NH,28,28
2001,NJ,200,208
2001,NY,422,435
2001,OH,413,421
2001,OK,180,182
2001,OR,123,123
2001,PA,342,345
2001,PI,18,18
2001,PR,43,43
2001,RI,24,25
2001,SD,41,41
2001,TN,292,296
2001,VA,283,285
2001,VI,0,1
2001,VT,18,18
2001,WA,223,226
2001,WI,272,275
2001,WV,80,80
2001,WY,20,20
2001,unassigned,3053,3136
2002,AK,41,41
2002,AL,207,210
2002,CA,942,970
2002,CT,71,72
2002,DC,20,20
2002,DE,25,25
2002,FL,1,1
2002,HI,45,46
2002,IA,122,123
2002,ID,86,87
2002,IL,411,419
2002,IN,292,294
2002,KS,156,157
2002,KY,175,175
2002,MA,123,126
2002,MD,172,173
2002,ME,30,30
2002,MI,449,450
2002,MN,158,159
2002,MO,275,277
2002,MS,194,195
2002,MT,45,45
2002,NC,215,216
2002,ND,17,17
2002,NE,84,86
2002,NH,31,31
2002,NJ,190,198
2002,NY,433,448
2002,OH,396,397
2002,OK,206,206
2002,OR,129,129
2002,PA,335,338
2002,PI,15,15
2002,PR,41,41
2002,RI,31,32
2002,SD,42,42
2002,TN,262,263
2002,VA,255,260
2002,VI,1,1
2002,VT,11,11
2002,WA,203,204
2002,WI,212,214
2002,WV,95,96
2002,WY,29,29
2002,unassigned,3254,3343
2003,AK,37,37
2003,AL,221,222
2003,CA,842,869
2003,CT,97,100
2003,DC,30,30
2003,DE,27,27
2003,HI,40,40
2003,IA,118,119
2003,ID,64,65
2003,IL,428,437
2003,IN,278,278
2003,KS,151,154
2003,KY,204,205
2003,MA,112,113
2003,MD,176,178
2003,ME,34,34
2003,MI,409,412
2003,MN,130,133
2003,MO,262,263
2003,MS,187,189
2003,MT,29,29
2003,NC,1,1
2003,ND,20,20
2003,NE,84,85
2003,NH,17,17
2003,NJ,155,164
2003,NY,388,392
2003,OH,401,405
2003,OK,204,204
2003,OR,110,110
2003,PA,331,334
2003,PI,10,10
2003,PR,43,43
2003,RI,26,26
2003,SD,35,35
2003,TN,288,295
2003,VA,247,247
2003,VI,4,4
2003,VT,15,15
2003,WA,190,191
2003,WI,199,204
2003,WV,74,74
2003,WY,16,16
2003,unassigned,3401,3466
2004,AK,34,34
2004,AL,204,204
2004,CA,720,737
2004,CT,63,63
2004,DC,29,30
2004,DE,24,25
2004,HI,15,15
2004,IA,127,127
2004,ID,67,69
2004,IL,414,424
2004,IN,260,262
2004,KS,156,156
2004,KY,172,172
2004,LA,2,2
2004,MA,109,112
2004,MD,149,149
2004,ME,39,39
2004,MI,394,395
2004,MN,69,70
2004,MO,274,274
2004,MS,168,168
2004,MT,13,13
2004,ND,18,18
2004,NE,61,62
2004,NH,21,21
2004,NJ,148,152
2004,NY,379,384
2004,OH,385,386
2004,OK,189,190
2004,OR,102,102
2004,PA,322,325
2004,PI,15,15
2004,PR,44,44
2004,RI,15,15
2004,SC,1,1
2004,SD,22,22
2004,TN,237,238
2004,VA,177,177
2004,VI,6,6
2004,VT,14,14
2004,WA,227,230
2004,WI,245,247
2004,WV,59,60
2004,WY,30,30
2004,unassigned,3241,3287
2005,AK,32,32
2005,AL,214,215
2005,CA,616,628
2005,CT,73,73
2005,DC,26,26
2005,DE,14,14
2005,IA,113,113
2005,ID,58,58
2005,IL,360,366
2005,IN,245,245
2005,KS,155,155
2005,KY,184,185
2005,MA,99,103
2005,MD,139,139
2005,ME,38,38
2005,MI,378,380
2005,MN,43,45
2005,MO,252,252
2005,MS,202,203
2005,MT,21,21
2005,ND,28,28
2005,NE,59,60
2005,NH,15,15
2005,NJ,129,131
2005,NY,351,354
2005,OH,357,357
2005,OK,181,181
2005,OR,81,81
2005,PA,327,327
2005,PI,10,10
2005,PR,38,38
2005,RI,16,17
2005,SD,19,19
2005,TN,132,132
2005,TX,1,1
2005,VI,2,2
2005,VT,14,14
2005,WA,162,167
2005,WI,208,208
2005,WV,76,76
2005,WY,22,22
2005,unassigned,3164,3196
2006,AK,23,23
2006,AL,216,216
2006,CA,493,494
2006,CT,69,69
2006,DC,32,32
2006,DE,21,21
2006,IA,134,134
2006,ID,56,56
2006,IL,323,323
2006,IN,212,212
2006,KS,160,160
2006,KY,165,165
2006,MA,116,116
2006,MD,136,136
2006,ME,38,38
2006,MI,360,360
2006,MN,60,60
2006,MO,244,244
2006,MS,188,188
2006,MT,11,11
2006,ND,17,17
2006,NE,15,15
2006,NH,14,14
2006,NJ,101,102
2006,NY,333,333
2006,OH,267,267
2006,OK,221,221
2006,OR,79,79
2006,PA,328,328
2006,PI,13,13
2006,PR,33,33
2006,RI,14,14
2006,SD,16,16
2006,TX,1,1
2006,VI,2,2
2006,VT,16,16
2006,WA,181,182
2006,WI,235,235
2006,WV,73,73
2006,WY,25,25
2006,unassigned,2893,2898
2007,AK,29,29
2007,AL,248,248
2007,CA,297,299
2007,CT,67,67
2007,DC,16,16
2007,DE,23,23
2007,HI,1,1
2007,IA,118,118
2007,ID,50,50
2007,IL,323,323
2007,IN,176,176
2007,KS,158,158
2007,KY,163,163
2007,MA,112,112
2007,MD,120,120
2007,ME,37,37
2007,MI,392,392
2007,MN,67,67
2007,MO,230,231
2007,MS,54,54
2007,MT,11,11
2007,ND,8,8
2007,NE,35,35
2007,NH,10,10
2007,NJ,105,105
2007,NV,1,1
2007,NY,337,337
2007,OH,141,142
2007,OK,193,193
2007,OR,39,39
2007,PA,356,357
2007,PI,13,13
2007,PR,33,33
2007,RI,22,22
2007,SD,9,9
2007,VI,6,6
2007,VT,7,8
2007,WA,155,155
2007,WI,209,209
2007,WV,67,67
2007,WY,25,25
2007,unassigned,2917,2919
2008,AK,32,32
2008,AL,218,218
2008,CA,247,247
2008,CT,57,57
2008,DC,18,18
2008,DE,12,12
2008,IA,118,118
2008,ID,37,37
2008,IL,302,302
2008,IN,99,99
2008,KS,119,120
2008,KY,150,150
2008,MA,97,97
2008,MD,115,115
2008,ME,32,32
2008,MI,319,319
2008,MN,77,77
2008,MO,231,231
2008,MS,13,13
2008,MT,10,10
2008,NC,1,1
2008,ND,7,8
2008,NE,17,17
2008,NH,7,7
2008,NJ,99,99
2008,NY,292,293
2008,OH,140,140
2008,OK,163,163
2008,OR,23,23
2008,PA,295,295
2008,PI,8,8
2008,PR,29,29
2008,RI,15,15
2008,SD,10,10
2008,VI,2,2
2008,VT,9,10
2008,WA,172,173
2008,WI,194,194
2008,WV,65,65
2008,WY,14,14
2008,unassigned,2484,2484
2009,AK,18,18
2009,AL,152,152
2009,CA,215,215
2009,CT,43,43
2009,DC,23,23
2009,DE,7,7
2009,IA,91,91
2009,ID,16,16
2009,IL,206,207
2009,IN,80,80
2009,KS,73,73
2009,KY,143,143
2009,MA,73,73
2009,MD,92,92
2009,ME,26,26
2009,MI,330,330
2009,MN,43,44
2009,MO,179,179
2009,MS,24,24
2009,MT,11,11
2009,ND,8,8
2009,NE,16,16
2009,NH,11,11
2009,NJ,80,80
2009,NY,244,244
2009,OH,114,114
2009,OK,130,130
2009,OR,20,20
2009,PA,254,254
2009,PI,16,16
2009,PR,31,31
2009,RI,9,9
2009,SD,14,14
2009,VI,1,1
2009,VT,7,7
2009,WA,126,127
2009,WI,176,176
2009,WV,62,62
2009,WY,20,20
2009,unassigned,2064,2064
2010,AK,11,11
2010,AL,161,161
2010,CA,213,213
2010,CT,29,29
2010,DC,18,18
2010,DE,15,15
2010,IA,93,93
2010,ID,16,16
2010,IL,201,202
2010,IN,66,66
2010,KS,42,42
2010,KY,71,71
2010,MA,71,71
2010,MD,86,86
2010,ME,22,22
2010,MI,246,246
2010,MN,33,35
2010,MO,79,79
2010,MS,19,19
2010,MT,16,16
2010,ND,5,5
2010,NE,17,17
2010,NH,7,7
2010,NJ,61,61
2010,NY,248,249
2010,OH,92,92
2010,OK,89,89
2010,OR,16,16
2010,PA,245,246
2010,PI,14,14
2010,PR,33,33
2010,RI,19,19
2010,SD,9,9
2010,VI,3,3
2010,VT,4,4
2010,WA,97,98
2010,WI,148,148
2010,WV,54,54
2010,WY,20,20
2010,unassigned,1711,1713
2011,AK,6,6
2011,AL,60,60
2011,CA,59,59
2011,CT,23,23
2011,DC,11,11
2011,DE,9,9
2011,IA,32,32
2011,ID,3,3
2011,IL,75,75
2011,IN,26,26
2011,KS,21,21
2011,KY,16,16
2011,MA,35,35
2011,MD,27,27
2011,ME,17,17
2011,MI,90,90
2011,MN,20,20
2011,MO,33,33
2011,MS,25,25
2011,MT,6,6
2011,ND,1,1
2011,NE,5,5
2011,NH,6,6
2011,NJ,42,42
2011,NY,142,143
2011,OH,64,64
2011,OK,21,21
2011,OR,8,8
2011,PA,115,115
2011,PI,7,7
2011,PR,15,15
2011,RI,13,13
2011,SD,5,5
2011,VT,1,1
2011,WA,30,30
2011,WI,54,54
2011,WV,19,19
2011,WY,5,5
2011,railroad,51,51
2011,unassigned,900,900
